Acanthicus_adonis	Acanthodoras_spinosissimus	Acarichthys_heckelii	Acaronia_nassa	Acaronia_sp	Acestrocephalus_sardina	Acestrocephalus_stigmatus	Acestrorhynchus_abbreviatus	Acestrorhynchus_cfpantaneiro	Acestrorhynchus_falcatus	Acestrorhynchus_falcirostris	Acestrorhynchus_grandoculis	Acestrorhynchus_heterolepis	Acestrorhynchus_microlepis	Acnodon_normani	Adontosternarchus_balaenops	Aequidens_epae	Aequidens_michaeli	Aequidens_sp	Aequidens_tetramerus	Agamyxis_pectinifrons	Ageneiosus_cfucayalensis	Ageneiosus_dentatus	Ageneiosus_inermis	Ageneiosus_lineatus	Ageneiosus_polystictus	Ageneiosus_sp	Ageneiosus_ucayalensis	Ageneiosus_vittatus	Agoniates_anchovia	Agoniates_halecinus	Amblydoras_affinis	Amblydoras_sp	Anadoras_grypus	Anadoras_regani	Anadoras_sp	Anadoras_weddellii	Anchovia_surinamensis	Anchoviella_guianensis	Anchoviella_jamesi	Anchoviella_juruasanga	Ancistomus_feldbergae	Ancistrus_cfdubius	Ancistrus_dolichopterus	Ancistrus_ranunculus	Ancistrus_sp	Anduzedoras_oxyrhynchus	Anodus_elongatus	Anodus_orinocensis	Anostomoides_atrianalis	Anostomoides_passionis	Anostomus_sp	Anostomus_ternetzi	Aphanotorulus_emarginatus	Aphanotorulus_sp	Aphyocharax_alburnus	Apistogramma_sp	Apteronotus_albifrons	Apteronotus_albifrons	Apteronotus_bonapartii	Apteronotus_sp	Arapaima_gigas	Archolaemus_janeae	Argonectes_longiceps	Argonectes_robertsi	Asterophysus_batrachus	Astrodoras_asterifrons	Astrodoras_sp	Astronotus_crassipinnis	Astronotus_ocellatus	Astyanax_bimaculatus	Astyanax_cfanterior	Auchenipterichthys_coracoideus	Auchenipterichthys_longimanus	Auchenipterichthys_punctatus	Auchenipterichthys_thoracatus	Auchenipterus_ambyiacus	Auchenipterus_brachyurus	Auchenipterus_britskii	Auchenipterus_nuchalis	Auchenipterus_sp	Bario_steindachneri	Baryancistrus_affniveatus	Baryancistrus_chrysolomus	Baryancistrus_hadrostomus	Baryancistrus_niveatus	Baryancistrus_xanthellus	Batrochoglanis_raninus	Batrochoglanis_villosus	Biotodoma_cupido	Bivibranchia_fowleri	Bivibranchia_notata	Bivibranchia_velox	Boulengerella_cuvieri	Boulengerella_lateristriga	Boulengerella_lucius	Boulengerella_maculata	Boulengerella_xyrekes	Brachychalcinus_copei	Brachyhypopomus_sp	Brachyplatystoma_cffilamentosum	Brachyplatystoma_filamentosum	Brachyplatystoma_platynemum	Brachyplatystoma_rousseauxii	Brachyplatystoma_vaillantii	Brycon_amazonicus	Brycon_cephalus	Brycon_falcatus	Brycon_melanopterus	Brycon_pesu	Bryconexodon_trombetasi	Bryconops_alburnoides	Bryconops_caudomaculatus	Bryconops_cfcaudomaculatus	Bryconops_cfgiacopinii	Bryconops_collettei	Bryconops_giacopinii	Bryconops_gracilis	Bryconops_inpai	Bryconops_melanurus	Bujurquina_syspilus	Caenotropus_labyrinthicus	Caenotropus_mestomorgmatos	Caenotropus_schizodon	Callichthys_callichthys	Calophysus_macropterus	Caquetaia_spectabilis	Carnegiella_strigata	Catoprion_mento	Centrodoras_brachiatus	Centrodoras_hasemani	Centromochlus_heckelii	Centromochlus_macracanthus	Centromochlus_melanoleucus	Centromochlus_reticulatus	Centromochlus_schultzi	Cetopsis_candiru	Cetopsis_coecutiens	Chaetobranchopsis_orbicularis	Chaetobranchus_flavescens	Chaetobranchus_semifasciatus	Chalceus_epakros	Chalceus_erythrurus	Chalceus_guaporensis	Chalceus_macrolepidotus	Charax_caudimaculatus	Charax_gibbosus	Charax_leticiae	Charax_michaeli	Charax_sp	Charax_tectifer	Cheirocerus_eques	Chilodus_punctatus	Cichla_kelberi	Cichla_melaniae	Cichla_mirianae	Cichla_monoculus	Cichla_ocellaris	Cichla_orinocensis	Cichla_pinima	Cichla_pleiozona	Cichla_temensis	Cichlasoma_amazonarum	Clupeacharax_anchoveoides	Colomesus_asellus	Colossoma_macropomum	Corydoras_armatus	Corydoras_semiaquilus	Corydoras_splendens	Corydoras_trilineatus	Creagrutus_occidaneus	Crenicichla_acutirostris	Crenicichla_adspersa	Crenicichla_cincta	Crenicichla_grsaxatilis	Crenicichla_inpa	Crenicichla_johanna	Crenicichla_labrina	Crenicichla_lenticulata	Crenicichla_lugubris	Crenicichla_macrophthalma	Crenicichla_marmorata	Crenicichla_multispinosa	Crenicichla_percna	Crenicichla_proteus	Crenicichla_reticulata	Crenicichla_santosi	Crenicichla_sp	Crenicichla_strigata	Crenicichla_wallacii	Crenuchus_spilurus	Ctenobrycon_hauxwellianus	Ctenobrycon_spilurus	Curimata_cisandina	Curimata_inornata	Curimata_knerii	Curimata_ocellata	Curimata_roseni	Curimata_vittata	Curimatella_alburna	Curimatella_dorsalis	Curimatella_immaculata	Curimatella_meyeri	Curimatella_sp	Cynodon_gibbus	Cynodon_septenarius	Cynopotamus_gouldingi	Cynopotamus_juruenae	Cynopotamus_xinguano	Cyphocharax_abramoides	Cyphocharax_festivus	Cyphocharax_gouldingi	Cyphocharax_leucostictus	Cyphocharax_notatus	Cyphocharax_plumbeus	Cyphocharax_spiluropsis	Cyphocharax_stilbolepis	Cyphocharax_vexillapinnus	Dekeyseria_amazonica	Dekeyseria_pulchra	Dekeyseria_scaphirhynchus	Dianema_longibarbis	Dianema_urostriatum	Doras_higuchii	Doras_sp	Eigenmannia_humboldtii	Eigenmannia_limbata	Eigenmannia_macrops	Eigenmannia_sp	Eigenmannia_trilineata	Eigenmannia_virescens	Electrophorus_varii	Electrophorus_voltai	Epapterus_dispilurus	Farlowella_amazonum	Farlowella_nattereri	Furcodontichthys_novaesi	Galeocharax_gulo	Geophagus_affneambi	Geophagus_altifrons	Geophagus_argyrostictus	Geophagus_cfaltifrons	Geophagus_megasema	Geophagus_neambi	Geophagus_proximus	Geophagus_surinamensis	Gnathodolus_bidens	Goeldiella_eques	Gymnocorymbus_thayeri	Gymnotus_arapaima	Gymnotus_carapo	Harttia_uatumensis	Hassar_gabiru	Hassar_orestis	Hassar_wilderi	Hemidoras_morrisi	Hemidoras_stenopeltis	Hemigrammus_gracilis	Hemigrammus_ocellifer	Hemiodontichthys_acipenserinus	Hemiodus_affmicrolepis	Hemiodus_argenteus	Hemiodus_atranalis	Hemiodus_goeldii	Hemiodus_gracilis	Hemiodus_immaculatus	Hemiodus_iratapuru	Hemiodus_microlepis	Hemiodus_ocellatus	Hemiodus_quadrimaculatus	Hemiodus_semitaeniatus	Hemiodus_sp	Hemiodus_sp_xingu	Hemiodus_thayeria	Hemiodus_tocantinensis	Hemiodus_unimaculatus	Hemiodus_vorderwinkleri	Hemisorubim_platyrhynchos	Henonemus_punctatus	Heros_efasciatus	Heros_severus	Heros_spurius	Heterocharax_macrolepis	Hoplarchus_psittacus	Hoplerythrinus_unitaeniatus	Hopliancistrus_sp	Hoplias_aimara	Hoplias_curupira	Hoplias_malabaricus	Hoplosternum_litoralle	Hoplosternum_littorale	Hydrolycus_armatus	Hydrolycus_scomberoides	Hydrolycus_tatauaia	Hydrolycus_wallacei	Hypancistrus_sp	Hyphessobrycon_bentosi	Hyphessobrycon_diancistrus	Hypoclinemus_mentalis	Hypomasticus_julii	Hypomasticus_megalepis	Hypophthalmus_edentatus	Hypophthalmus_fimbriatus	Hypophthalmus_marginatus	Hypophthalmus_oremaculatus	Hypopomus_sp	Hypoptopoma_elongatum	Hypoptopoma_gulare	Hypoptopoma_incognitum	Hypoptopoma_inexspectatum	Hypoptopoma_sp	Hypoptopoma_steindachneri	Hypostomus_affplecostomus	Hypostomus_carinatus	Hypostomus_cochliodon	Hypostomus_hemicochliodon	Hypostomus_hoplonites	Hypostomus_plecostomus	Hypostomus_pyrineusi	Hypostomus_soniae	Hypostomus_sp	Hypselecara_temporalis	Ilisha_amazonica	Imparfinis_hasemani	Jupiaba_apenima	Jupiaba_polylepis	Jurengraulis_juruensis	Laemolyta_fernandezi	Laemolyta_proxima	Laemolyta_taeniata	Lamontichthys_filamentosus	Leiarius_marmoratus	Leiarius_pictus	Lepidosiren_paradoxa	Leporinus_affinis	Leporinus_agassizii	Leporinus_amazonicus	Leporinus_bimaculatus	Leporinus_brunneus	Leporinus_cfcylindriformes	Leporinus_cfgranti	Leporinus_cylindriformis	Leporinus_desmotes	Leporinus_falcipinnis	Leporinus_fasciatus	Leporinus_friderici	Leporinus_granti	Leporinus_maculatus	Leporinus_microphysus	Leporinus_nijsseni	Leporinus_parae	Leporinus_sp	Leporinus_tigrinus	Leporinus_trimaculatus	Leporinus_vanzoi	Leptagoniates_pi	Leptodoras_cataniai	Leptodoras_hasemani	Leptodoras_juruensis	Leptodoras_praelongus	Leptorhamdia_schultzi	Limatulichthys_griseus	Lithodoras_dorsalis	Loricaria_birindellii	Loricaria_cataphracta	Loricaria_simillima	Loricaria_sp	Loricariichthys_stuebelii	Loricariichthys_acutus	Loricariichthys_maculatus	Loricariichthys_nudirostris	Loricariichthys_platymetopon	Loricariichthys_sp	Lycengraulis_batesii	Lycengraulis_figueiredoi	Lycengraulis_sp	Megalechis_picta	Megaleporinus_trifasciatus	Megalodoras_sp	Megalodoras_uranoscopus	Megalonema_sp	Mesonauta_acora	Mesonauta_festivus	Mesonauta_insignis	Metynnis_altidorsalis	Metynnis_guaporensis	Metynnis_hypsauchen	Metynnis_lippincottianus	Metynnis_longipinnis	Metynnis_luna	Metynnis_maculatus	Metynnis_sp	Micromischodus_sugillatus	Moenkhausia_sp	Moenkhausia_grandisquamis	Moenkhausia_heikoi	Moenkhausia_intermedia	Moenkhausia_lepidura	Moenkhausia_loweae	Moenkhausia_megalops	Moenkhausia_oligolepis	Moenkhausia_surinamensis	Moenkhausia_xinguensis	Moenkhausia_affgeorgiae	Monocirrhus_polyacanthus	Mylesinus_paucisquamatus	Myleus_pachyodus	Myleus_setiger	Myloplus_arnoldi	Myloplus_asterias	Myloplus_lobatus	Myloplus_rubripinnis	Myloplus_schomburgkii	Myloplus_torquatus	Mylossoma_albiscopum	Mylossoma_albiscopum	Mylossoma_aureum	Nemadoras_elongatus	Nemadoras_hemipeltis	Nemadoras_humeralis	Nemadoras_leporhinus	Nemadoras_sp	Nemadoras_trimaculatus	Odontostilbe_nareuda	Opsodoras_boulengeri	Opsodoras_cftrimaculatus	Opsodoras_sp	Opsodoras_stuebelii	Opsodoras_ternetzi	Ossancora_asterophysa	Ossancora_eigenmanni	Ossancora_fimbriata	Ossancora_punctata	Ossubtus_xinguense	Osteoglossum_bicirrhosum	Osteoglossum_ferreirai	Otocinclus_vittatus	Oxydoras_niger	Pachypops_fourcroi	Pachypops_sp	Pachypops_trifilis	Pachyurus_junki	Pachyurus_paucirastrus	Pachyurus_schomburgkii	Panaque_armbrusteri	Paracanthopoma_parva	Paragoniates_alburnus	Parancistrus_aurantiacus	Parancistrus_nudiventris	Parapteronotus_hasemani	Paratrygon_aiereba	Pareiodon_microps	Peckoltia_bachi	Peckoltia_brevis	Peckoltia_cavatica	Peckoltia_feldbergae	Peckoltia_sabaji	Peckoltia_vittata	Pellona_castelnaeana	Pellona_flavipinnis	Petilipinnis_grunniens	Petulanos_intermedius	Phenacogaster_pectinatus	Phractocephalus_hemioliopterus	Physopyxis_lyra	Piaractus_brachypomus	Pimelodella_buckleyi	Pimelodella_cristata	Pimelodella_howesi	Pimelodella_sp	Pimelodella_steindachneri	Pimelodina_flavipinnis	Pimelodus_albofasciatus	Pimelodus_altissimus	Pimelodus_blochii	Pimelodus_ornatus	Pimelodus_tetramerus	Pinirampus_pirinampu	Plagioscion_auratus	Plagioscion_montei	Plagioscion_squamosissimus	Platydoras_armatulus	Platydoras_costatus	Platydoras_hancockii	Platydoras_sp	Platydoras_sp_xingu	Platynematichthys_notatus	Platyurosternarchus_macrostomus	Platyurosternarchus_macrostomus	Plectrochilus_machadoi	Poptella_brevispina	Poptella_compressa	Poptella_paraguayensis	Potamorhina_altamazonica	Potamorhina_latior	Potamorhina_pristigaster	Potamorhina_sp	Potamorrhaphis_guianensis	Prionobrama_filigera	Pristigaster_cayana	Pristobrycon_calmoni	Pristobrycon_sp	Pristobrycon_striolatus	Prochilodus_britskii	Prochilodus_nigricans	Prochilodus_rubrotaeniatus	Propimelodus_eigenmanni	Prosomyleus_rhomboidalis	Psectrogaster_amazonica	Psectrogaster_essequibensis	Psectrogaster_falcata	Psectrogaster_rutiloides	Pseudacanthicus_sp	Pseudancistrus_asurini	Pseudancistrus_sp	Pseudanos_gracilis	Pseudanos_trimaculatus	Pseudanos_varii	Pseudauchenipterus_nodosus	Pseudepapterus_hasemani	Pseudoloricaria_laeviuscula	Pseudopimelodus_bufonius	Pseudoplatystoma_fasciatum	Pseudoplatystoma_punctifer	Pseudoplatystoma_tigrinum	Pseudorinelepis_genibarbis	Pseudotylosurus_angusticeps	Pseudotylosurus_microps	Pterobunocephalus_depressus	Pterodoras_granulosus	Pterophyllum_scalare	Pterygoplichthys_gibbiceps	Pterygoplichthys_lituratus	Pterygoplichthys_multiradiatus	Pterygoplichthys_pardalis	Pterygoplichthys_punctatus	Pterygoplichthys_xinguensis	Pygocentrus_nattereri	Pygopristis_denticulata	Pyrrhulina_vittata	Pyrrhulina_brevis	Reganella_depressa	Retroculus_xinguensis	Rhabdolichops_caviceps	Rhabdolichops_eastwardi	Rhabdolichops_troscheli	Rhamdia_quelen	Rhamphichthys_drepanium	Rhamphichthys_pantherinus	Rhamphichthys_rostratus	Rhaphiodon_vulpinus	Rhinodoras_boehlkei	Rhytiodus_argenteofuscus	Rhytiodus_microlepis	Rineloricaria_castroi	Rineloricaria_cfphoxocephala	Rineloricaria_lanceolata	Rineloricaria_sp	Roeboexodon_guyanensis	Roeboides_affinis	Roeboides_descalvadensis	Roeboides_myersii	Roestes_molossus	Salminus_hilarii	Salminus_sp	Sartor_respectus	Sartor_tucuruiense	Satanoperca_acuticeps	Satanoperca_jurupari	Satanoperca_leucosticta	Satanoperca_lilith	Satanoperca_pappaterra	Satanoperca_sp	Schizodon_fasciatus	Schizodon_vittatus	Scobinancistrus_aureatus	Scobinancistrus_pariolispos	Scorpiodoras_liophysus	Scorpiodoras_sp	Semaprochilodus_brama	Semaprochilodus_insignis	Semaprochilodus_taeniurus	Serrasalmus_affrhombeus	Serrasalmus_altispinis	Serrasalmus_cfodisseyi	Serrasalmus_compressus	Serrasalmus_eigenmanni	Serrasalmus_elongatus	Serrasalmus_gibbus	Serrasalmus_gouldingi	Serrasalmus_hastatus	Serrasalmus_hollandi	Serrasalmus_maculatus	Serrasalmus_manueli	Serrasalmus_odyssei	Serrasalmus_rhombeus	Serrasalmus_serrulatus	Serrasalmus_sp	Serrasalmus_spilopleura	Sorubim_elongatus	Sorubim_lima	Sorubim_maniradii	Sorubim_trigonocephalus	Sorubimichthys_planiceps	Spatuloricaria_sp	Spatuloricaria_tuira	Spectracanthicus_punctatissimus	Spectracanthicus_zuanoni	Squaliforma_emarginata	Steatogenys_elegans	Steatogenys_elegans	Steatogenys_ocellatus	Steindachnerina_bimaculata	Steindachnerina_hypostoma	Steindachnerina_leucisca	Sternarchella_calhamazon	Sternarchella_schotti	Sternarchella_terminalis	Sternarchorhynchus_curumim	Sternopygus_macrurus	Sternopygus_xingu	Stethaprion_erythrops	Stichonodon_insignis	Sturisoma_lyra	Sturisoma_sp	Symphysodon_aequifasciatus	Symphysodon_discus	Synaptolaemus_latofasciatus	Synbranchus_marmoratus	Tatia_aulopygia	Tatia_intermedia	Tatia_musaica	Tatia_nigra	Teleocichla_sp	Tetragonopterus_anostomus	Tetragonopterus_argenteus	Tetragonopterus_chalceus	Tetragonopterus_juruena	Tetragonopterus_sp	Tetranematichthys_quadrifilis	Tetranematichthys_wallacei	Thoracocharax_stellatus	Tocantinsia_piresi	Tometes_sp	Trachelyopterichthys_taeniatus	Trachelyopterus_ceratophysus	Trachelyopterus_galeatus	Trachelyopterus_porosus	Trachycorystes_trachycorystes	Trachydoras_brevis	Trachydoras_microstomus	Trachydoras_nattereri	Trachydoras_paraguayensis	Trachydoras_steindachneri	Triportheus_albus	Triportheus_angulatus	Triportheus_auritus	Triportheus_culter	Triportheus_curtus	Triportheus_rotundatus	Tympanopleura_atronasus	Tympanopleura_brevis	Tympanopleura_rondoni	Uaru_amphiacanthoides	Vandellia_cirrhosa	Vandellia_sanguinea	Zungaro_zungaro
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
